,cluster_1_degree,edu_rate,lnhouseprice,rest_density,pop_density,workplace_density,under_density,market_density,bus_density
873,0.0,0.335,13.024750548537328,0.0,154.95874453971848,6.066979453162919,0.0,0.0,0.17796473062611226
874,0.0,0.263,12.977337605354071,0.05595344673231871,120.50134288272157,3.9726947179946284,0.0,0.022381378692927483,0.25738585496866606
875,3.0,0.329,13.017002861746503,0.004245383145828911,55.245170876671615,2.1226915729144555,0.004245383145828911,0.008490766291657821,0.08915304606240713
876,0.0,0.404,13.180632285528304,0.021545532892846882,65.51996552714736,3.0881930479747197,0.007181844297615627,0.007181844297615627,0.1364550416546969
877,0.0,0.379,13.16158409055761,0.050588086505627926,136.3601871759201,7.714683192108259,0.012647021626406981,0.012647021626406981,0.12647021626406982
878,7.0,0.341,13.008634612075985,0.11228385358185493,135.6052099708062,8.477430945430047,0.022456770716370984,0.07859869750729845,0.37053671682012124
879,0.0,0.29,13.112313041550827,0.004000320025602048,38.04704376350108,1.1400912072965839,0.0,0.004000320025602048,0.032002560204816385
880,1.0,0.33,13.091904169919621,0.00946073793755913,85.77105014191106,3.3112582781456954,0.0,0.00946073793755913,0.1986754966887417
881,1.0,0.267,12.948009990259552,0.10004287551807918,160.21151922252395,7.574674860654566,0.0,0.04287551807917679,0.2572531084750607
882,0.0,0.404,12.939641740589034,0.006696578048617156,61.983526418000395,2.4777338779883475,0.0,0.006696578048617156,0.1205384048751088
883,3.0,0.277,12.86099861326992,0.02699662542182227,44.98087739032621,3.689538807649044,0.0044994375703037125,0.013498312710911136,0.09448818897637795
884,1.0,0.35,12.992824006049343,0.029463759575721865,151.75309369475545,5.892751915144373,0.014731879787860933,0.014731879787860933,0.13258691809074838
