,id,category,longitude,latitude,general_category,geometry,index_right,MSOA11CD,MSOA11NM,LAD11CD,LAD11NM,RGN11CD,RGN11NM,USUALRES,HHOLDRES,COMESTRES,POPDEN,HHOLDS,AVHHOLDSZ
49,_xxCe8laoeyHeE9ZLCw_NA,italian,-0.098763319165442,51.523189057823,Italian,POINT (531998.1339344413 182187.8318279427),554.0,E02000575,Islington 022,E09000019,Islington,E12000007,London,11889.0,10418.0,1471.0,127.9,5583.0,1.9
50,lpxbMekyKIXIFlXZiKBqag,italian,-0.0998248,51.5132995,Italian,POINT (531953.0551686848 181086.1685634469),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
51,1LMF5dfcYEPgZylnyvWpWQ,italian,-0.096181641969001,51.508198610351,Italian,POINT (532220.5953689805 180525.504103128),778.0,E02000808,Southwark 002,E09000028,Southwark,E12000007,London,9102.0,8312.0,790.0,87.0,4167.0,2.0
52,hpxNO7r_T86H9b7S7qntyQ,italian,-0.0937728,51.5144184,Italian,POINT (532369.7380551519 181221.5144241338),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
53,7MfM97BkJixgGrp6xqixFQ,italian,-0.104249,51.516742,Italian,POINT (531636.1605343831 181461.0241753575),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
54,pmTeEgbPyrM3CC_uMEzBYA,italian,-0.096916,51.518746,Italian,POINT (532139.1341744597 181697.0809344925),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
55,qqlj81qRyEUsXJ3niymdAw,italian,-0.0937469974160194,51.5131645202637,Italian,POINT (532375.1604243191 181082.1258223748),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
56,5eRTZfvTz59lOtKc4cIWuw,italian,-0.082321,51.521673,Italian,POINT (533143.1705044562 182049.0068715533),356.0,E02000371,Hackney 027,E09000012,Hackney,E12000007,London,12369.0,11642.0,727.0,124.0,5672.0,2.1
57,UFlQ6j_vdNlGBDjwTD23FQ,italian,-0.105078,51.514608,Italian,POINT (531584.788730702 181222.2267769828),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
58,4rQFhL2yrI-IX8UZIMFNiw,italian,-0.105429001152515,51.5140113830566,Italian,POINT (531562.1524621388 181155.2504977083),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
59,h3kkK4-tW1RvV5XIDrNLUw,italian,-0.0880387,51.5172545,Italian,POINT (532759.3540221329 181547.2763213055),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
60,qbao4zL07Kmnto4XGr7ktA,italian,-0.0809871181845665,51.5234131797006,Italian,POINT (533230.6309166362 182244.9460561059),356.0,E02000371,Hackney 027,E09000012,Hackney,E12000007,London,12369.0,11642.0,727.0,124.0,5672.0,2.1
61,OzQErGWd6gfrf2TQRtpamg,italian,-0.085022,51.51089,Italian,POINT (532987.1726414859 180844.9981852816),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
62,-2XXfQ1-EDnVoLEkIfoFaA,italian,-0.080616,51.51331,Italian,POINT (533285.8447442598 181122.1181850725),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
63,kc-QJhsX69qsHTHRIyh-Wg,italian,-0.0872926,51.522252,Italian,POINT (532796.5919795721 182104.3662939103),555.0,E02000576,Islington 023,E09000019,Islington,E12000007,London,9388.0,8787.0,601.0,124.2,4322.0,2.0
64,CCdmS2Y_RPCecvdtXRIAjw,italian,-0.0897243,51.5192847,Italian,POINT (532636.5136694924 181769.986550978),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
65,DrRlV9R-TrS1FtU6Zu7xUw,italian,-0.0844068,51.5229634,Italian,POINT (532994.7154080326 182188.7131451829),555.0,E02000576,Islington 023,E09000019,Islington,E12000007,London,9388.0,8787.0,601.0,124.2,4322.0,2.0
66,Da5okvXnE1S2lIS1ibtM4Q,italian,-0.0999670028686523,51.5191993713379,Italian,POINT (531926.1535085628 181741.9967740951),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
67,8MOdLOW_26lDqs9nmYB9zg,italian,-0.080008,51.509846,Italian,POINT (533338.1374343596 180738.0183248806),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
68,LKGqDrlf69r1JLAzxmpSmQ,italian,-0.0796812,51.5090541,Italian,POINT (533363.1251064095 180650.5518403333),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
69,cwHdXCULKIFc_ehkBUMuPw,italian,-0.091378,51.506644,Italian,POINT (532558.4462728458 180361.3091734869),778.0,E02000808,Southwark 002,E09000028,Southwark,E12000007,London,9102.0,8312.0,790.0,87.0,4167.0,2.0
70,jBPGA6sIzEGXfaLsUI5TnA,italian,-0.0984411106086329,51.5148911816444,Italian,POINT (532044.4646014891 181265.6623056974),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
71,7gCEoGMEXScCAPkIuJso6w,italian,-0.096165,51.523958,Italian,POINT (532176.1569386113 182278.0273196718),554.0,E02000575,Islington 022,E09000019,Islington,E12000007,London,11889.0,10418.0,1471.0,127.9,5583.0,1.9
72,AVyoEgG-6dyaodx5aYRKdA,italian,-0.083233,51.512522,Italian,POINT (533106.5571845903 181029.7310402043),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
73,LpFTVwLnrpxytjjCKIIaIQ,italian,-0.080492497529698,51.524009094926,Italian,POINT (533263.2045529081 182312.1136260571),356.0,E02000371,Hackney 027,E09000012,Hackney,E12000007,London,12369.0,11642.0,727.0,124.0,5672.0,2.1
74,Lm5icD0hhXyWYGiSXh5_IA,italian,-0.0869994167365665,51.5171671792677,Italian,POINT (532831.7132162289 181539.4504613252),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
75,l_Ukgez5NZWmI47B99x8pw,italian,-0.0846497,51.5208567,Italian,POINT (532983.9974060142 181954.0005890735),356.0,E02000371,Hackney 027,E09000012,Hackney,E12000007,London,12369.0,11642.0,727.0,124.0,5672.0,2.1
76,9ANpf7BosRnYU0dMOsjAUA,italian,-0.0836344567048981,51.512749305608,Italian,POINT (533078.0393793569 181054.2785564839),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
77,ctCpk7L8ZVEYO1QDTw7Nuw,italian,-0.101104873054902,51.5071361109298,Italian,POINT (531882.0194674323 180398.4752620275),778.0,E02000808,Southwark 002,E09000028,Southwark,E12000007,London,9102.0,8312.0,790.0,87.0,4167.0,2.0
78,LqZQiDBsGGDzXjAnD7TkJg,italian,-0.0818580016493797,51.5203437805176,Italian,POINT (533179.164872035 181902.0355751031),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
79,VP_2imJc6hk9sHqKFSnkqg,italian,-0.1018947,51.5228462,Italian,POINT (531781.8960340091 182144.0652897324),554.0,E02000575,Islington 022,E09000019,Islington,E12000007,London,11889.0,10418.0,1471.0,127.9,5583.0,1.9
80,Cju9mmB7-0WvbUk9qiGsbw,italian,-0.0855562,51.5187252,Italian,POINT (532927.310852731 181715.3256203442),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
81,EdvQkc9zRUxmWF1oM4wkow,italian,-0.079224,51.518843,Italian,POINT (533366.2798096997 181739.9377805795),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
82,3G9TyoBLHikK87rqtFIqjA,italian,-0.101845,51.522216,Italian,POINT (531787.1617426542 182074.0744046545),554.0,E02000575,Islington 022,E09000019,Islington,E12000007,London,11889.0,10418.0,1471.0,127.9,5583.0,1.9
83,5e0ZQJ5CJ0vaOYrEbk-vCA,italian,-0.10195670209799,51.522757225843,Italian,POINT (531777.8515056688 182134.0594968523),554.0,E02000575,Islington 022,E09000019,Islington,E12000007,London,11889.0,10418.0,1471.0,127.9,5583.0,1.9
84,2zimm2hTEkNpatOvBrgExg,italian,-0.107822000980377,51.5167808532715,Italian,POINT (531388.1510586293 181458.9288271156),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
85,kFdXQVi2Lm2x7LmuS3sQew,italian,-0.1064085,51.5136523,Italian,POINT (531495.2231904499 181113.5602929587),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
86,TQYdStZGdy_llp6vbBki7w,french,-0.0904379,51.5133716,French,POINT (532604.1650388953 181111.1397247401),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
87,lrA0Xss9u0lwd4sfEyktmw,french,-0.0992694879514433,51.5132288926225,French,POINT (531991.7899831657 181079.3174111722),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
88,2dxpByDCHnogrhaNAuffmQ,french,-0.091728,51.514912,French,POINT (532510.1836168495 181280.1018803582),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
89,FRMgD2uZKd-69ZWIPMoHqA,french,-0.086231,51.514705,French,POINT (532892.1864474687 181267.0428075918),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
90,Sf1u7eCFmf9E9B0agS1yXw,french,-0.1007171,51.5206234,French,POINT (531870.0037893346 181899.002421984),554.0,E02000575,Islington 022,E09000019,Islington,E12000007,London,11889.0,10418.0,1471.0,127.9,5583.0,1.9
91,5-YH5TS_PEjNezuZgbhfhw,french,-0.0998749,51.5202437,French,POINT (531929.5277362156 181858.2954104207),554.0,E02000575,Islington 022,E09000019,Islington,E12000007,London,11889.0,10418.0,1471.0,127.9,5583.0,1.9
92,jhXl6t-narNJ36B4SYKU4w,french,-0.101035305766373,51.513879857643,French,POINT (531867.3883356885 181148.52597947),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
93,wty6NiDfPzwa1lo3dWuGOA,french,-0.1005095,51.5185384,French,POINT (531890.4246208434 181667.5175166621),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
94,4sDpF5Twn-nvYl1h-cdlNQ,french,-0.0841030031442642,51.5152931213379,French,POINT (533038.1225681921 181336.3070077191),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
95,mB89HRKJEAvpGXFDxAuz6g,french,-0.10763,51.51943,French,POINT (531393.8539923552 181753.8671826614),186.0,E02000192,Camden 027,E09000007,Camden,E12000007,London,7157.0,7021.0,136.0,165.5,3375.0,2.1
96,bFPWaL-Wi5JcSDb7-ceCcw,french,-0.0841086,51.5128056,French,POINT (533044.9762537919 181059.6772487662),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
97,0LUShm0aerOxTLxK-XFZTQ,french,-0.1062015,51.522811,French,POINT (531483.2280578604 182132.4095640303),554.0,E02000575,Islington 022,E09000019,Islington,E12000007,London,11889.0,10418.0,1471.0,127.9,5583.0,1.9
98,61M5VjKr5OHn5QRMb4DMbA,french,-0.100729,51.520634,French,POINT (531869.1476332082 181900.1597486192),554.0,E02000575,Islington 022,E09000019,Islington,E12000007,London,11889.0,10418.0,1471.0,127.9,5583.0,1.9
99,iu4h-vGKGXmFMhJwdpfexQ,french,-0.1037064,51.5191924,French,POINT (531666.7452528859 181734.4920220601),554.0,E02000575,Islington 022,E09000019,Islington,E12000007,London,11889.0,10418.0,1471.0,127.9,5583.0,1.9
100,QNob29bqf22GgVo7ZmZaEg,french,-0.106917340475434,51.5194606679875,French,POINT (531443.2077656074 181758.5564072485),186.0,E02000192,Camden 027,E09000007,Camden,E12000007,London,7157.0,7021.0,136.0,165.5,3375.0,2.1
101,r6LGSCfIZ-8pa7cq6eoR-A,french,-0.0864108770966793,51.5145253299815,French,POINT (532880.2283560025 181246.7366013023),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
102,kGXC43j6WtJLxjjua2Bf9w,french,-0.0872619971632957,51.5136184692383,French,POINT (532823.8100515468 181144.3471448733),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
103,AyDH3j6yrUkZiPHSOOojHg,french,-0.103499,51.5192574,French,POINT (531680.9467247271 181742.0931297234),554.0,E02000575,Islington 022,E09000019,Islington,E12000007,London,11889.0,10418.0,1471.0,127.9,5583.0,1.9
104,FFPZoTtwJaGaRlUkpXokcA,french,-0.10691,51.51928,French,POINT (531444.2367838713 181738.4787012859),186.0,E02000192,Camden 027,E09000007,Camden,E12000007,London,7157.0,7021.0,136.0,165.5,3375.0,2.1
105,bw--h7Ow9sWB03kbLbN6Lw,french,-0.106960255819672,51.5192804154901,French,POINT (531440.7489918781 181738.4347066193),186.0,E02000192,Camden 027,E09000007,Camden,E12000007,London,7157.0,7021.0,136.0,165.5,3375.0,2.1
106,q90paYr6rkjJ7_xcOu1oVg,french,-0.0791306610785347,51.5083110744197,French,POINT (533403.4969119815 180568.927922316),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
107,QbNufBZBk0c9JG0TAB9DkA,french,-0.0804361,51.5104174,French,POINT (533306.7644775459 180800.7803376833),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
108,ylrlHx0eyaBDA9qSICY1HQ,spanish,-0.0877973,51.51297,European_Other,POINT (532788.5521010512 181071.2648028712),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
109,cQrWlVTX_0LMrI53m-Ah-A,spanish,-0.08359,51.518924,European_Other,POINT (533063.142150911 181741.0034122408),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
110,ZZWYsbwD8kkHUyiAKnVnAQ,spanish,-0.105176791548729,51.5210778192986,European_Other,POINT (531559.3046189436 181941.514370503),554.0,E02000575,Islington 022,E09000019,Islington,E12000007,London,11889.0,10418.0,1471.0,127.9,5583.0,1.9
111,1KeK0DqDe93dzHm1LMoiNA,spanish,-0.083405,51.51269,European_Other,POINT (533094.1333400001 181048.1005478757),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
112,ALr-dmqoGd2KfnqGE7O8Gw,spanish,-0.083661,51.512882,European_Other,POINT (533075.8112262395 181068.9863258189),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
113,jTnrRxJp82iYjJVt8PPITQ,spanish,-0.0835872701958973,51.5118330704957,European_Other,POINT (533083.9816242559 180952.4763255345),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
114,zsLT_xm0wic25gugtfm1sw,spanish,-0.0843746697076508,51.5181950543948,European_Other,POINT (533010.8259243506 181658.517080621),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
115,QJ3F_ZdcvAfyUnLkEoGQng,spanish,-0.0993866,51.5243876,European_Other,POINT (531951.4343557517 182319.9903917956),554.0,E02000575,Islington 022,E09000019,Islington,E12000007,London,11889.0,10418.0,1471.0,127.9,5583.0,1.9
116,utRALTc6JCTWQ2HTPnmH7w,spanish,-0.0816555045794029,51.510981239674,European_Other,POINT (533220.5061779714 180861.2622131055),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
117,51Nq0e6afkefxTSepcE9Gw,spanish,-0.0799059,51.5112038,European_Other,POINT (533341.2607696428 180889.1953361429),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
118,5ocwwJ87gbxxL4OksSnr0w,portuguese,-0.083271497961901,51.524571530634,European_Other,POINT (533068.7881369632 182369.6046252324),356.0,E02000371,Hackney 027,E09000012,Hackney,E12000007,London,12369.0,11642.0,727.0,124.0,5672.0,2.1
119,rb3DTjC5mhEnjy-ay0AYUw,belgian,-0.103924836781924,51.5232408423047,European_Other,POINT (531639.9251807544 182184.2995201066),554.0,E02000575,Islington 022,E09000019,Islington,E12000007,London,11889.0,10418.0,1471.0,127.9,5583.0,1.9
120,EFwQyq_qSoL_3A2oQWL6Ig,german,-0.0852677978367637,51.5172964975816,European_Other,POINT (532951.4766553894 181556.9731566337),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
121,o7PM_2GI50-9mlhQ_0WqyA,german,-0.084998,51.513202,European_Other,POINT (532982.1102964319 181102.1428238174),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
122,geQ7nECbljb9R2T-vzF-4w,scandinavian,-0.0921989,51.5125028,European_Other,POINT (532484.4952567755 181011.3396942606),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
123,p9TrMj3CyIQd-nywbZklZw,scandinavian,-0.0801978,51.5233338,European_Other,POINT (533285.6178777236 182237.5551319423),356.0,E02000371,Hackney 027,E09000012,Hackney,E12000007,London,12369.0,11642.0,727.0,124.0,5672.0,2.1
124,4cyauUryxXhbDTVvNKrifg,mediterranean,-0.0822509,51.5153535,Mediterranean,POINT (533166.4507537548 181346.3872750939),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
125,KBUt0sK8Ec3UjqOI4hzjJg,mediterranean,-0.0874923,51.5242658,Mediterranean,POINT (532776.8850914187 182327.9449997164),555.0,E02000576,Islington 023,E09000019,Islington,E12000007,London,9388.0,8787.0,601.0,124.2,4322.0,2.0
126,zqr54R-hh99HCPaujuLpXQ,mediterranean,-0.0929861,51.5228964,Mediterranean,POINT (532399.7531827106 182165.7165216187),555.0,E02000576,Islington 023,E09000019,Islington,E12000007,London,9388.0,8787.0,601.0,124.2,4322.0,2.0
127,mFPvCbJXpXmD50rHAT3zHQ,mediterranean,-0.089215,51.511342,Mediterranean,POINT (532694.9098878476 180887.6570216332),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
129,adqvTXUjetLm6igUytfebQ,mediterranean,-0.104091167449951,51.5142043887312,Mediterranean,POINT (531654.4219675181 181179.1173354065),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
130,Jt5Svz8VpMFb_Uu5HF71vA,mediterranean,-0.0996197248070985,51.506589907032,Mediterranean,POINT (531986.6590360994 180340.4107949693),778.0,E02000808,Southwark 002,E09000028,Southwark,E12000007,London,9102.0,8312.0,790.0,87.0,4167.0,2.0
131,pzXDnLg30LiseusI1Zjj3g,mediterranean,-0.0953701489409686,51.5081140585976,Mediterranean,POINT (532277.1525818957 180517.5668767722),778.0,E02000808,Southwark 002,E09000028,Southwark,E12000007,London,9102.0,8312.0,790.0,87.0,4167.0,2.0
132,qataXYDjcJkiiVX9nqfN8A,mediterranean,-0.0880819709062337,51.5187946211997,Mediterranean,POINT (532751.8771361824 181718.4640235155),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
133,Q4CNHjS0xHKAmhbxomO98A,mediterranean,-0.107436873016354,51.5144097860667,Mediterranean,POINT (531421.6905549306 181195.9493908647),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
134,RPnk4_xu3LZZEmkCjvpovA,mediterranean,-0.0936561,51.5238431,Mediterranean,POINT (532350.5315997157 182269.7814645856),555.0,E02000576,Islington 023,E09000019,Islington,E12000007,London,9388.0,8787.0,601.0,124.2,4322.0,2.0
135,tIfB4hNVr0aQC7BkYZYO7A,mediterranean,-0.0928,51.522898,Mediterranean,POINT (532412.6585530082 182166.2309261083),555.0,E02000576,Islington 023,E09000019,Islington,E12000007,London,9388.0,8787.0,601.0,124.2,4322.0,2.0
136,k-60sbcMP8pCXtKuSd2SXg,mediterranean,-0.0796553,51.5180919,Mediterranean,POINT (533338.5492682464 181655.6279281366),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
137,rt8zoh3oVKGA_Y-8zRhLuQ,mediterranean,-0.10161,51.513319,Mediterranean,POINT (531829.1310085491 181085.1222842588),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
139,seto9Xr1QdYKFlLlhqn2cw,kebab,-0.0820166,51.5217143,Mediterranean,POINT (533164.1672969231 182054.1530303794),356.0,E02000371,Hackney 027,E09000012,Hackney,E12000007,London,12369.0,11642.0,727.0,124.0,5672.0,2.1
140,BMxFIHCdKa6qB1ccY9Cbwg,turkish,-0.0965607,51.5152321,Mediterranean,POINT (532173.9481017755 181306.9653719739),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
141,csJKz-ud5RUwOXvaE-mt2A,turkish,-0.096210602811163,51.507789732069,Mediterranean,POINT (532219.7684259547 180479.9833432761),778.0,E02000808,Southwark 002,E09000028,Southwark,E12000007,London,9102.0,8312.0,790.0,87.0,4167.0,2.0
142,rsacuoluLxI-ZGSzCH6Oig,turkish,-0.0815471,51.5242449,Mediterranean,POINT (533189.3597329434 182336.4172232004),356.0,E02000371,Hackney 027,E09000012,Hackney,E12000007,London,12369.0,11642.0,727.0,124.0,5672.0,2.1
144,LpqU_VpUcSWS9WSJoCppRg,turkish,-0.079283987520637,51.515166089616,Mediterranean,POINT (533372.8501739155 181330.9455089615),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
145,LcVmgf4s3qIpBgZ-a_aTow,turkish,-0.0792861,51.5120457,Mediterranean,POINT (533381.810932059 180983.9455238558),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
146,BTSmL2Bku-UCCmBWgzpbQw,pakistani,-0.101969,51.5134374,Pakistani,POINT (531803.8799538267 181097.642624897),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
147,AqqAJvssWfxRO6FFqtwOSQ,pakistani,-0.1045077,51.5138467,Pakistani,POINT (531626.5512519596 181138.5925448689),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
148,bLSutiQRloDdw75-MV_2mg,pakistani,-0.1047813,51.516937,Pakistani,POINT (531598.6675252001 181481.7522018129),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
149,AHqL7YJdrwJLpuH6i_4qkQ,pakistani,-0.1024296,51.5245743,Pakistani,POINT (531739.8055991591 182335.273342416),554.0,E02000575,Islington 022,E09000019,Islington,E12000007,London,11889.0,10418.0,1471.0,127.9,5583.0,1.9
150,Qq6D-zmODDZi2-6cKft8uQ,pakistani,-0.0843177,51.511087,Pakistani,POINT (533035.4702415518 180868.1841796673),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
151,DhWflgiPpn_Fv1L-w1COvg,pakistani,-0.084114,51.509509,Pakistani,POINT (533054.198660963 180693.0761133233),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
152,tjm5z6xHA-bo1feltSKS9A,pakistani,-0.104237,51.52328,Pakistani,POINT (531618.1573120691 182188.0928928478),554.0,E02000575,Islington 022,E09000019,Islington,E12000007,London,11889.0,10418.0,1471.0,127.9,5583.0,1.9
153,9-77tm8TPVH76HPMgYvhGA,mideastern,-0.0989198684692383,51.5152326005808,Middle_Eastern,POINT (532010.2603600407 181302.7661132047),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
155,aMI4aAhVgFi5LwmpSXIgsw,mideastern,-0.0836705408241679,51.5189286012347,Middle_Eastern,POINT (533057.5410459044 181741.3687484362),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
156,YrDrbEUmcvaPEPYUvtceTw,mideastern,-0.102379,51.522324,Middle_Eastern,POINT (531749.8053857803 182085.1235243415),554.0,E02000575,Islington 022,E09000019,Islington,E12000007,London,11889.0,10418.0,1471.0,127.9,5583.0,1.9
157,cGpMu58eTMG1KQOytCO-Cw,mideastern,-0.092740997672081,51.523120880127,Middle_Eastern,POINT (532416.1055890955 182191.1225914573),555.0,E02000576,Islington 023,E09000019,Islington,E12000007,London,9388.0,8787.0,601.0,124.2,4322.0,2.0
158,YlgDhSS5LKNTvcjDxftyCg,australian,-0.104616064804532,51.5236846374223,Other,POINT (531590.6956847368 182232.4087127889),554.0,E02000575,Islington 022,E09000019,Islington,E12000007,London,11889.0,10418.0,1471.0,127.9,5583.0,1.9
159,8Ur9Eh_9Or_GgHCh1z69bQ,russian,-0.0981366,51.5206273,Other,POINT (532049.0143531384 181904.0858957619),554.0,E02000575,Islington 022,E09000019,Islington,E12000007,London,11889.0,10418.0,1471.0,127.9,5583.0,1.9
160,jZJj43Yhyq4beYoj3Yq9tQ,chinese,-0.0910885585735369,51.5122170489017,Chinese,POINT (532562.3675393284 180981.5723663435),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
161,jwZY7UUeQq8mbPGsqUErIA,chinese,-0.0872926,51.522252,Chinese,POINT (532796.5919795721 182104.3662939103),555.0,E02000576,Islington 023,E09000019,Islington,E12000007,London,9388.0,8787.0,601.0,124.2,4322.0,2.0
162,ISF1JyJ364iNvtZ5TbU-QQ,chinese,-0.0947271451298062,51.5132754847804,Chinese,POINT (532306.8304799102 181092.6943624798),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
163,AwwZIdmScSHhM54Wh8P8JQ,chinese,-0.1053698,51.5135092,Chinese,POINT (531567.7059156897 181099.5124760966),0.0,E02000001,City of London 001,E09000001,City of London,E12000007,London,7375.0,7187.0,188.0,25.5,4385.0,1.6
